"","worker_id","one","two","three"
"1","A10HEV2856GIQL",0.473034733448425,0.529411764705882,0.117647058823529
"2","A10TT0QTE6FNQQ",1.00244649815431,0.941176470588235,1
"3","A10XK0DWEXO5BY",0.44456164208422,0.355387674624895,0.647058823529412
"4","A1131ZL7O5GM6R",0.973973406790102,0.943622968742542,0.941176470588235
"5","A11QDNT3W7DT7K",0.797502818554808,0.679855759731279,0.825975909919013
"6","A128ibd72ucel3",0.797502818554808,0.856326347966573,0.973973406790102
"7","A12JFHCJC680PV",0.385738112672455,0.0327969362018667,0.0612700275660721
"8","A12ZSUQS35AIM4",0.915149877378337,0.856326347966573,0.797502818554808
"9","A1320NEHBNZ8FM",0.915149877378337,0.915149877378337,0.973973406790102
"10","A13FA7YOB3JAYN",0.856326347966573,0.915149877378337,0.767152380507248
"11","A13LPB1S3H6X4G",0.268091053848926,0.473034733448425,0.352941176470588
"12","A13Z8G7A82NJIN",0.943622968742542,0.941176470588235,1
"13","A14QUTGEXRV4R5",0.825975909919013,0.647058823529412,0.764705882352941
"14","A14X9MMC9P7XI8",0.973973406790102,0.973973406790102,0.973973406790102
"15","A15X6O2JE40VGB",0.973973406790102,0.915149877378337,0.973973406790102
"16","A160ZTD45HEUM5",0.708328851095484,0.823529411764706,0.705882352941177
"17","A1689Q1Z4NNDY6",0.767152380507248,0.882352941176471,0.941176470588235
"18","A17VXAMGTXV1FL",0.915149877378337,0.856326347966573,0.915149877378337
"19","A18Q2TSYBDWQU1",0.915149877378337,0.915149877378337,0.943622968742542
"20","A194R45ACMQEOR",0.0327969362018667,0.120093556977836,0.0588235294117647
"21","A19D4RBBDRNCUB",0.915149877378337,0.797502818554808,0.797502818554808
"22","A1B2V27QSGPT6W",0.943622968742542,0.882352941176471,0.941176470588235
"23","A1B54URWGA0WFB",1.00244649815431,1,0.941176470588235
"24","A1BMDP2T330DY2",0.973973406790102,0.943622968742542,0.882352941176471
"25","A1C2LRGS40747I",0.679855759731279,0.590681792271954,0.647058823529412
"26","A1COU26U8QXCW9",0.915149877378337,0.943622968742542,0.941176470588235
"27","A1D1I8MXYZIXHW",0.973973406790102,0.943622968742542,1
"28","A1DWTWQBTQLI6I",0.120093556977836,0.117647058823529,0.176470588235294
"29","A1E2K9Z2G98EDK",0.943622968742542,0.941176470588235,0.823529411764706
"30","A1EG9WRMZL8IWK",0.915149877378337,0.856326347966573,0.915149877378337
"31","A1EOVMNNT8Q370",0,0.150443995025396,0.150443995025396
"32","A1EV66QWCULDE5",0.973973406790102,0.973973406790102,1.00244649815431
"33","A1F2QQ8D4373H1",0.590681792271954,0.470588235294118,0.764705882352941
"34","A1GGKOIK97TZRS",0.943622968742542,0.941176470588235,0.941176470588235
"35","A1HF64TV3AAOK6",0.973973406790102,0.856326347966573,1.00244649815431
"36","A1HHOCO3ZZHCJZ",0.0612700275660721,0.176470588235294,0.235294117647059
"37","A1J0GU26323WVA",0.884799439330778,0.941176470588235,0.941176470588235
"38","A1JALA705LS4VZ",0.679855759731279,0.915149877378337,0.825975909919013
"39","A1JG0SJHUXT1FW",0.973973406790102,0.915149877378337,0.973973406790102
"40","A1KFTYQM1YKVOC",0.856326347966573,0.797502818554808,0.825975909919013
"41","A1KRYIRDA2OOWC",0.825975909919013,0.705882352941177,0.882352941176471
"42","A1KWFRKBCLPQXZ",0.503385171495984,0.268091053848926,0.178917086389601
"43","A1KXYURHCYHKOL",0.856326347966573,0.915149877378337,0.679855759731279
"44","A1LEFMRDPX5FV",0.41421120403666,0.529411764705882,0.647058823529412
"45","A1LF7EXQHHM40B",0.943622968742542,0.764705882352941,0.823529411764706
"46","A1LHDU0RM0ZUZV",0.915149877378337,0.825975909919013,0.941176470588235
"47","A1LMVEWG8EJV5Q",0.856326347966573,0.973973406790102,0.884799439330778
"48","A1ML5W7RBHQ0DQ",0.973973406790102,0.973973406790102,0.973973406790102
"49","A1NDM9R54FJMPW",0.884799439330778,0.823529411764706,0.941176470588235
"50","A1NFJUYNV8Y9E3",0.973973406790102,0.856326347966573,0.973973406790102
"51","A1NYI79LUIBOTP",0.32691458326069,0.385738112672455,0.562208700907749
"52","A1O3FM0MCRSQIM",0.973973406790102,0.973973406790102,0.973973406790102
"53","A1O3ZRPQD7TVW5",0.915149877378337,0.679855759731279,0.884799439330778
"54","A1OKCXYMNMCRMO",0.797502818554808,0.767152380507248,0.823529411764706
"55","A1PGRPL918T2GQ",0.973973406790102,0.679855759731279,1.00244649815431
"56","A1Q1C5FVVYB2UX",0.621032230319514,0.562208700907749,0.562208700907749
"57","A1QEQOI98976S0",0.825975909919013,0.647058823529412,0.647058823529412
"58","A1R2IY8ITXNPE4",0.915149877378337,0.943622968742542,0.941176470588235
"59","A1RO22O88I71FD",0.503385171495984,0.268091053848926,0.296564145213131
"60","A1ROEDVMTO9Y3X",0.884799439330778,0.764705882352941,0.823529411764706
"61","A1SNH45MEHBR5S",0.943622968742542,1,0.941176470588235
"62","A1SZ9P1ZBKYJRM",0.738679289143043,0.767152380507248,0.882352941176471
