"","worker_id","one","two","three"
"120","A2QPMJ4GADLUW2",NA,NA,0.941176470588235
"121","A2RQJBT7SZMBV7",NA,NA,NA
"122","A2SC6UVH1MJ9OE",NA,NA,NA
"123","A2T5YVU37RBCCP",NA,NA,NA
"124","A2TNGZPWGNQLQ ",NA,NA,NA
"125","A2U3723LKNMHAI",NA,0.647058823529412,NA
"126","A2UCY7PC4D4U9X",0.529411764705882,NA,NA
"127","A2UTG9W67TP6HB",NA,0.941176470588235,NA
"128","A2V272VAW0GIPL",0.647058823529412,NA,NA
"129","a2vxmri706cdgi",0.941176470588235,NA,NA
"130","A2W3WLV6AU88B9",NA,NA,1
"131","A2WN21UXDXCJY4",0.529411764705882,NA,NA
"132","A2WS2N6YRHWUO7",0.705882352941177,NA,NA
"133","A2X2FSQ1WEYD09",NA,0.705882352941177,NA
"134","A2XQVPDOOYHUS7",0.294117647058824,NA,NA
"135","A2YW9LD13QKUI6",NA,NA,1
"136","A2ZGAH6NOSU2PO",NA,NA,NA
"137","A2ZKTLWQ56QI4O",NA,NA,0.823529411764706
"138","A2ZQ4UEFEECKH9",NA,0.882352941176471,NA
"139","A30AGR5KF8IEL",NA,NA,0.941176470588235
"140","A31J46CL1IXDAZ",1,NA,NA
"141","A345EPTA0P1Z5J",NA,NA,NA
"142","A35ARURSRU6UAZ",0.941176470588235,NA,NA
"143","A36ZLUFEGBJGKA",NA,NA,0.823529411764706
"144","A37CO0N1KC1CDW",NA,NA,0.823529411764706
"145","A37JAONFRRB36Z",NA,NA,NA
"146","A37V2BNHM204M7",NA,0.882352941176471,NA
"147","A37X7X3HPLKX50",NA,0.882352941176471,NA
"148","A384RJJPFR9FWR",1,NA,NA
"149","A39FJ7RWX4B9JZ",0.882352941176471,NA,NA
"150","A3AD7HRMCBVVRZ",0.941176470588235,NA,NA
"151","A3CEGI4XS8PT58",NA,NA,0.882352941176471
"152","A3CMWYLWMENHLZ",NA,NA,NA
"153","A3CY1ZG93NXQA4",0.882352941176471,NA,NA
"154","A3DX682PHXMXIF",0.941176470588235,NA,NA
"155","A3ESC1H6BBKF30",0.529411764705882,NA,NA
"156","A3ET7CEGM3WCQ3",NA,0.941176470588235,NA
"157","A3FPJQIREBQ8OV",0.941176470588235,NA,NA
"158","A3H9XHNUS12SSA",NA,NA,0.823529411764706
"159","A3HO187RYY2RCA",NA,NA,0.823529411764706
"160","A3IWND8SOMMJF5",0.882352941176471,NA,NA
"161","A3JS6HMMTPJ1FL",NA,0.647058823529412,NA
"162","A3K1PEC18VPAT8",NA,0.705882352941177,NA
"163","A3KUZ2JNKHZBQK",NA,NA,NA
"164","A3LE25XP3XK5UF",NA,0.705882352941177,NA
"165","A3MK7F6KT80AZT",NA,0.764705882352941,NA
"166","A3ML3LJ4FU7CVS",NA,NA,NA
"167","A3MOHY42B7HDWU",NA,0.705882352941177,NA
"168","A3NZDP3T7RCK9P",NA,NA,1
"169","A3O0ZQMDKOKAMR",NA,0.764705882352941,NA
"170","A3O2RCOBSQXV3M",NA,NA,0.705882352941177
"171","A3OJL45QP316O1",NA,NA,NA
"172","A3P5BJ1GA3NLBY",0.882352941176471,NA,NA
"173","A3QB85Z1B5RQ0U",NA,NA,NA
"174","A3QDBNW2H8EMFW",0.882352941176471,NA,NA
"175","A3QH4NEUUO81CX",NA,NA,NA
"176","A3QQXOVQ0YKMZF",0.882352941176471,NA,NA
"177","A3R20B7QEHVL5H",NA,NA,1
"178","A3RYI5HXC2MJLN",0.823529411764706,NA,NA
"179","A3S8TUZ94SKSDC",NA,1,NA
"180","A3SL5QRF7MX2P1",NA,0.882352941176471,NA
"181","A3TQMAB3SC1LNU",1,NA,NA
"182","A3U20M3KJ10B1A",0.764705882352941,NA,NA
"183","A3UA83R6H3Y4QC",NA,0.823529411764706,NA
"184","A3UE7E3PIOZV4R",NA,NA,NA
"185","A3UKM78KPGZU4O",NA,1,NA
"186","A4A2TC8YA24E6",NA,NA,NA
"187","A53LV70R73Q73",0.823529411764706,NA,NA
"188","A5A3TSXJ0HF0V",0.941176470588235,NA,NA
"189","A5ZX7W5SUM0CO",NA,NA,0.941176470588235
"190","A6CB0N28MHOD3",NA,NA,NA
"191","A6VUPM7IMOB7T",0.588235294117647,NA,NA
"192","A798DGO5E82IF",NA,NA,0.941176470588235
"193","A7FLK0E6W6O0I",NA,NA,NA
"194","A7GALBG5YTY5Z",NA,NA,NA
"195","A7I0LOTQVXFW4",0.764705882352941,NA,NA
"196","A7SI6RWKJGHSW",NA,0.941176470588235,NA
"197","A8CR1D6TER0JY",NA,1,NA
"198","A9CD5838233ZI",NA,0.941176470588235,NA
"199","AAL0LSJYL0NBT",NA,NA,NA
"200","AAR5VQ8QIO5PC",NA,NA,0.882352941176471
"201","ABI6MBRII1JVT",0.941176470588235,NA,NA
"202","ACF8CYOJ1P4GC",0.882352941176471,NA,NA
"203","ADAWXO0BM89BY",NA,NA,NA
"204","ADZRKPVTS0EWV",NA,NA,0.823529411764706
"205","AEDM9AO2R1LKB",0.764705882352941,NA,NA
"206","AF6HPN1HUYG32",0.941176470588235,NA,NA
"207","AFC9Q2YBBESIP 	",NA,NA,NA
"208","AGQOILWFLQ8MF",NA,0.294117647058824,NA
"209","AH5C27EW5D73O",0.764705882352941,NA,NA
"210","AHKRGPN5D3I2G",NA,0.882352941176471,NA
"211","AHN17C4CRTC4K",NA,NA,0.941176470588235
"212","AIM3PIK90V9HX",NA,NA,NA
"213","AIV842WA1CLZZ",NA,NA,NA
"214","AJALV8WOILDPA",NA,0.882352941176471,NA
"215","AJZ6236J2CGS1",NA,0.882352941176471,NA
"216","AKATSYE8XLYNL",NA,0.705882352941177,NA
"217","AKIKUJD2R4UUP",NA,0.882352941176471,NA
"218","AKQWJ8Y1TMHX0",NA,NA,0.941176470588235
"219","AL5PVNOFBAHDP",0.352941176470588,NA,NA
"220","ALGT35T85XA2O",0.941176470588235,NA,NA
"221","AMFN57BJVYPPE",0.411764705882353,NA,NA
"222","AMI7O28BUU547",NA,0.823529411764706,NA
"223","AMNOFEORTIJ6X",NA,NA,0.823529411764706
"224","AN6RFUIV4EC9",NA,1,NA
"225","AOB6ZJTDB416G",NA,NA,1
"226","AP8OG80OLCCMC",NA,0.764705882352941,NA
"227","APF1EAZT104LQ",NA,NA,NA
"228","AQRZ69ISIWBP4",NA,0.588235294117647,NA
"229","ARX0IFTQF4C7T",NA,NA,1
"230","ASMOMMDQ3BCG9",NA,0.941176470588235,NA
"231","ASQW51PUO2OLI",NA,NA,NA
"232","ASUQO1R45IQUE",NA,NA,NA
"233","ATV9UD5ZDKX9L",NA,NA,1
"234","AVA4W3FRMY9HH",NA,NA,0.823529411764706
"235","AVJ2J2LH1WMQB",0.823529411764706,NA,NA
"236","AWXSUKMW9BFWD",NA,NA,1
"237","AX1Z6XEQAODQF",NA,NA,0.941176470588235
"238","AY0YFHFGVCQNQ",NA,0.823529411764706,NA
"239","AY6CWT1SPSA8Z",NA,NA,1
"240","AYB1KW8LEPBJ2",NA,0.882352941176471,NA
"241","AYEBV9WWY8Z8V",NA,NA,0.941176470588235
"242","AZL4QYVN4R3NS",0.882352941176471,NA,NA
"243","X17YUIF9043A7883141",NA,NA,NA
